CodIBGE;Localidade;Populacao;Pop60mais%;DensDem;RazaoSexos;GrauUrb;TxMortalidade;PIBPerCapita;VlAdTPop;VlAdAPPop;VlAdIndPop;VlAdSrvPop;VlAdAgrPop;ImpostosPop;ConsEElTPop;ConsEEIndPop;ConsEECSPop;ConsEERurPop;ConsEEResPop;ConsEEIlPubPop;FrotaVeículosPop;AutomóveisPop;LeitosMilHab;LeitosSUSMilHab;AuxEnfMilHab;EnfMilHab;MedMilHab;TecEnfMilHab;EmpFormPop;RazaoEmpSexo;RendMedEmpregos;IDH-M;IDH-Long;IDH-Educ;IDH-Renda;RendaPCapita;DomMeioSMPC%;DomQuarSMPC%;Agua%;Lixo%;Esgoto%;CasosCovid;ObitosCovid;IncidCovid%;LetalidCovid%;MortalidCovid%
3547601;Santa Rosa de Viterbo;25732;17,14985232;0,887240973;96,7;96,3;6,64;27545,86;23,14973379;3,945409995;7,594268226;14,30869423;1,246771724;3,895137572;7,651134774;6,351430126;0,225439142;0,122726566;0,760376185;0,191162755;0,670993316;0,431369501;1,26;0,83;2,4;0,98;0,59;1,77;0,161782994;1,308929562;2423,9;0,77;0,868;0,704;0,746;646,64;19,82;5,65;99,52;99,99;99,21;1856;34;7,248867364;1,831896552;0,132791751
3547650;Santa Salete;1438;24,96522949;0,181841142;101,97;72,81;10,41;24930,1;24,17390821;8,08961057;1,229833102;15,11635605;7,827719054;0,842878999;3,45132128;0,010431154;0,303894298;2,074408901;0,727399166;0,335883171;0,894297636;0,416550765;0;0;0,69;1,39;0;6,25;0,162726008;1,463157895;2192,74;0,772;0,864;0,748;0,712;597,11;7,69;0,88;100;100;98,65;173;4;12,01388889;2,312138728;0,277777778
3547205;Santana da Ponte Pensa;1497;29,65931864;0,116175225;101,21;74,62;6,58;23137,4;23,11198397;7,896987308;1,278957916;14,32643955;7,506593186;0,566366065;2,311957248;0,012692051;0,321977288;0,869739479;0,709418838;0,398797595;0,734802939;0,418169673;0;0;1,97;3,95;0,66;5,26;0,150300601;1,272727273;2254,3;0,773;0,84;0,733;0,751;747,3;12,1;1,85;100;100;99,76;42;2;2,783300199;4,761904762;0,132538105
3547304;Santana de Parnaíba;140616;11,8080446;7,676132259;97,1;100;4,55;69798,01;53,98922477;5,477797975;12,45281533;41,00431772;0,532091725;11,6893798;3,977015418;1,24205638;1,257836946;0,000533367;1,283701712;0,192887011;0,625967173;0,3798572;0,22;0,22;1,11;1,86;4,96;3,08;0,38703277;1,374683655;2981,13;0,814;0,849;0,725;0,876;1507,66;21,36;8,8;90,88;99,47;42,6;11955;305;8,654765007;2,551233793;0,22080329
3547700;Santo Anastácio;20106;19,70058689;0,364039213;94,52;94,38;9,53;20462,27;19,16100468;3,831347359;2,644794091;15,24669203;1,269518552;1,375558042;1,640754004;0,131503034;0,314980603;0,166318512;0,807122252;0,220829603;0,725305879;0,372276932;2,78;1,84;5,16;1,44;1,24;3,57;0,158559634;1,452307692;2186,1;0,753;0,854;0,689;0,725;589,95;24,13;8,78;98,92;99,41;98,25;1231;29;6,116162369;2,355808286;0,14408506
3547809;Santo André;694681;17,74814627;39,47360337;92,47;100;8,17;41987,75;36,26563916;3,780229156;8,879633472;27,38482816;0,001177533;5,472490452;4,035531417;2,046877632;0,812790331;1,44E-06;1,011609645;0,164253809;0,78778317;0,547947907;2,22;1,02;6,08;4,56;3,28;5,09;0,295753015;1,081347759;2867,35;0,815;0,861;0,769;0,819;1021,51;13,72;5,52;97,61;99,91;94,48;54426;2578;7,843866332;4,736706721;0,371540944
3547908;Santo Antônio da Alegria;6661;18,84101486;0,213882891;104,26;75,45;8,02;19841,52;18,78711455;4,721652905;1,022766852;11,46323975;6,301107942;0,789295902;1,587299204;0,061852575;0,124005405;0,44572887;0,724665966;0,231046389;0,534003903;0,348296052;2,88;2,88;1,97;1,97;0,3;3,03;0,167542411;1,272912424;1666,25;0,702;0,83;0,604;0,69;520,37;25,02;5,97;99,42;99,87;96,99;623;15;9,386771132;2,407704655;0,226005725
3548005;Santo Antônio de Posse;23027;13,7230208;1,48244988;100,2;95,84;6,85;50320,86;42,3770096;4,443470708;9,478129153;27,40415425;5,494726191;6,626117167;2,327962826;0,144135146;0,676379902;0,574803492;0,668562991;0,264124723;0,716680419;0,386763365;0;0;0,53;0,88;0,44;4,29;0,320406479;1,549412578;2714,95;0,702;0,838;0,576;0,718;588,32;19,74;5,6;97,9;99,86;61,04;2403;31;10,51687164;1,290054099;0,135673334
3548054;Santo Antônio do Aracanguá;8297;15,583946;0,063067952;101,53;87,6;6,22;25498,04;24,07331927;5,914836688;2,538533205;13,55977582;7,97501145;0,926872364;2,887670242;0,059057491;0,383030011;0,929854164;1,156442088;0,359286489;0,511992286;0,276003375;0;0;4,39;2,2;0;0,73;0,20983488;1,184441656;2063,13;0,757;0,84;0,728;0,71;558,83;18,35;5,58;95,88;99,79;95,35;520;24;6,301502666;4,615384615;0,290838585
3548104;Santo Antônio do Jardim;5823;20,07556242;0,529829029;103,89;65,89;5,49;25853,21;24,17970462;4,433177057;1,914480508;15,94850592;6,316718187;1,757863644;1,731925125;0,155074704;0,170187189;0,756654645;0,492529624;0,15730723;0,654130173;0,388287824;0;0;2,74;1,03;0,51;2,4;0,215181178;1,621338912;1903,27;0,714;0,835;0,62;0,703;565,74;16,55;4,45;97,85;99,46;95,79;407;15;6,985925163;3,685503686;0,257466529
3548203;Santo Antônio do Pinhal;6643;15,97169953;0,498308398;99,19;70,83;9,98;16746,79;15,95205931;4,701883185;0,939741081;13,93258919;1,079729038;0,676241156;1,927141352;0,016257715;0,377389734;0,319132922;0,947011892;0,267349089;0,754327864;0,399668824;0;0;4,84;1,06;1,06;2,12;0,177028451;0,983136594;1823,86;0,706;0,812;0,632;0,685;593,67;27,36;8;82,76;99,75;62,76;488;7;7,362703681;1,43442623;0,105612553
3548302;Santo Expedito;2986;19,59142666;0,314597227;99,47;93,67;10,15;12991,85;12,46542197;5,110860683;1,139176155;9,90574347;1,420502344;0,321932351;1,479571333;0,006028131;0,207300737;0,155391829;0,808439384;0,302411253;0,504688547;0,324849297;0;0;8,46;2,37;0,34;2,37;0,111855325;0,91954023;1835,44;0,732;0,828;0,714;0,664;484,96;25,82;9,06;99,3;99,77;73,4;150;3;5,047106326;2;0,100942127
3548401;Santópolis do Aguapeí;4698;14,89995743;0,364602046;101,37;97,62;4,1;15319,39;14,33772882;4,268550447;0,811011069;10,90605577;2,620661984;0,639274159;1,221370796;0,003192848;0,167730949;0,061302682;0,682630907;0,30651341;0,440187314;0,278203491;0;0;2,59;2,59;0,43;3,24;0,111323968;1,206751055;1969,07;0,74;0,83;0,719;0,68;490,65;21,15;5,29;99,16;99,92;99,23;459;14;9,832904884;3,050108932;0,29991431
3548500;Santos;429513;22,21888511;15,2547059;85,84;99,93;9,86;52682,97;45,40990105;5,509108874;3,839763267;41,56189969;0,008238098;6,921405406;3,295136585;0,298791888;1,428431735;0;1,373595211;0,194320079;0,648313322;0,33141721;4,01;2,01;4,22;4,44;8,26;5,15;0,415216769;1,232751174;3347,58;0,84;0,852;0,807;0,861;1364,92;9,31;4,23;99,56;99,8;95,29;52449;1740;12,23434406;3,317508437;0,405875396
3548609;São Bento do Sapucaí;10539;19,23332384;0,416897617;99,56;51,97;7,41;19352,98;18,32923332;4,037829965;1,033949141;15,10392922;2,191354967;0,970495303;1,453648354;0,02144416;0,262833286;0,273175823;0,740013284;0,156181801;0,645317393;0,36512003;3,8;2,47;0,57;1,52;1,24;4,09;0,157889743;1,22459893;1757,11;0,72;0,812;0,638;0,719;525,47;31,38;9,89;99,27;99,45;86,28;603;7;5,726495726;1,160862355;0,066476733
3548708;São Bernardo do Campo;815109;15,00093852;19,82970723;93,57;98,4;5,91;62914,3;50,37609701;3,843529381;14,75490425;35,61275104;0,008441718;11,66308221;3,195232785;1,441500462;0,62339638;0,000119002;0,88768864;0,2425283;0,750194146;0,499942952;1,96;0,73;5,36;3,5;1,87;5,71;0,30392745;1,462907363;3772,6;0,805;0,861;0,752;0,807;944,67;16,77;7,15;99,05;99,87;90,26;63658;2711;7,838824952;4,258694901;0,333831639
3548807;São Caetano do Sul;151111;23,1167817;98,65883888;86,92;100;10,12;89018,52;73,95856509;8,295190688;20,73446619;53,22397476;0,000124147;14,98749714;5,032697818;1,857277101;1,288079624;0;1,289237713;0,598103381;0,967897771;0,680036529;4,09;1,17;4,16;5,05;6,21;3,55;0,699499044;1,093233261;3178,81;0,862;0,887;0,811;0,891;1578,74;6,42;2,83;99,96;100;99,85;15976;748;10,56306366;4,682023035;0,494565074
3548906;São Carlos;244036;16,75121703;2,134135508;95,95;95,99;6,9;46781,45;39,72008368;4,230385558;12,48816355;26,73993743;0,491982699;6,064146274;3,674797981;1,525205298;0,58889672;0,111499943;1,013264436;0,435935682;0,79032192;0,499438607;1,81;0,88;2,84;2,71;2,83;4,68;0,30420102;1,359769859;3389,82;0,805;0,863;0,766;0,788;923,62;11,71;3,77;99,66;99,9;99,43;19784;390;8,153912097;1,971289931;0,160737248
3549003;São Francisco;2667;22,94713161;0,354194231;98,44;82,53;10,41;17714,88;17,59935133;5,584521935;0,975245594;10,25830146;6,365804274;0,33472066;1,707161605;0,020622422;0,173228346;0,49343832;0,738657668;0,281214848;0,671541057;0,38207724;0;0;1,86;1,49;0,37;4,46;0,085864267;0,957264957;2236,82;0,723;0,814;0,658;0,705;442,8;21,76;4,63;99,87;100;99,6;191;9;7,134852447;4,712041885;0,336197236
3549102;São João da Boa Vista;87537;19,00910472;16,91324555;93,87;97,45;0,2;36098,93;32,24364406;4,140908644;7,666261238;23,82464478;0,752738156;3,501462125;4,37436741;2,539588974;0,574637011;0,162594103;0,864617248;0,232930075;0,852862218;0,47257731;2,29;1,08;3,44;3,22;3,34;4,8;0,280886939;1,313293819;2444,74;0,797;0,871;0,749;0,776;823,48;12,58;3,31;98,33;98,94;97,59;6559;205;7,509732082;3,125476445;0,234714907
3549201;São João das Duas Pontes;2466;19,8296837;0,191255986;96,49;77,13;10,06;17808,91;17,62957826;5,785835361;1,289951338;10,61099757;5,728629359;0,367096513;1,52270884;0,006893755;0,182481752;0,308191403;0,771289538;0,253852393;0,568126521;0,373479319;0;0;2,82;2,01;1,21;4,43;0,108272506;1,102362205;1979,76;0,72;0,806;0,686;0,675;483,18;19,95;3,99;99,85;100;100;149;5;6,017770598;3,355704698;0,201938611
3549250;São João de Iracema;1853;19,26605505;1,036995516;99,89;89,85;7,59;18410,16;17,73551538;7,50993524;0,595731247;13,16401511;3,975769023;0,52561252;1,627091203;0,01295197;0,13869401;0,477603886;0,661090124;0,336751214;0,565569347;0,323259579;0;0;2,71;2,71;0;2,71;0,126281705;1,089285714;2310,49;0,748;0,833;0,738;0,682;533,45;17,26;3,89;98,76;100;97,73;120;6;6,486486486;5;0,324324324
3549300;São João do Pau d'Alho;1973;26,81196148;0,168692105;96,51;86,87;13,53;23054,04;22,73784592;6,692823112;1,113314749;13,45330968;8,17122149;0,690111505;2,179929042;0,024328434;0,387734415;0,383679676;0,963000507;0,421186011;0,749619868;0,440952864;0;0;5,01;4,01;0;0,5;0,116066903;1,100917431;2414,46;0,75;0,854;0,692;0,714;590,31;10,97;2,02;99,83;100;97,66;119;0;5,994962217;0;0
3549409;São Joaquim da Barra;50553;16,08213162;1,223628487;95,64;98,24;7,37;34261,8;30,33460982;3,787891915;9,963043143;19,30071054;1,070856131;3,260296125;2,559551362;0,918066188;0,371451744;0,053171919;0,890214231;0,326647281;0,734634938;0,362668882;2,3;1,36;2,54;1,34;1,98;3,65;0,237493324;1,913370541;3132,56;0,762;0,847;0,706;0,74;722,9;13,07;3,57;99,56;99,78;99,7;5112;105;10,16827784;2,05399061;0,208855472
3549508;São José da Bela Vista;8762;13,76398083;0,315111031;103,44;91,41;6,67;18717,97;17,60400822;4,175692764;0,595948414;10,21916115;6,788897512;0,891795252;1,273910066;0,012554211;0,122004109;0,402533668;0,606026021;0,130906186;0,355284182;0,22095412;0;0;1,15;0,92;0,23;5,06;0,088678384;1,072;1855,41;0,693;0,844;0,58;0,679;510,93;30,17;9,94;98,86;99,54;98,58;245;14;2,807379397;5,714285714;0,16042168
3549607;São José do Barreiro;4073;17,26000491;0,071317177;98,97;79,79;6,64;13018,81;12,49678124;5,288578443;0,439187331;10,4638792;1,593712251;0,50923889;1,38178247;0,088877977;0,170390376;0,319666094;0,624109993;0,178738031;0,409280629;0,232261233;0;0;2,7;1,72;0,49;1,23;0,137981832;1,475770925;2234,3;0,684;0,813;0,591;0,666;454,64;38,88;15,57;98,83;99,68;88,94;256;4;6,28992629;1,5625;0,098280098
3549706;São José do Rio Pardo;53277;19,42301556;1,267775448;96,18;92,45;8,76;34358,44;30,16588171;3,941724947;7,509483454;20,91311579;1,743282655;3,988119451;3,528089044;1,526624998;0,474351033;0,310715693;0,860596505;0,355763275;0,751449969;0,448955459;2,56;1,53;1,62;1,81;3,05;6,63;0,27022918;1,44058315;2209,58;0,774;0,868;0,717;0,744;680,16;17,71;4,6;99,22;99,68;97,75;2248;70;4,225087396;3,113879004;0,131564109
3549805;São José do Rio Preto;450361;17,62830263;10,3700514;92,99;93,93;7,61;39797,29;35,1502575;3,633104088;4,184713663;30,86544223;0,100101607;3,801794494;2,753679826;0,203336879;0,897604366;0,097133189;1,240791276;0,314814116;0,900628607;0,489971379;4,29;1,99;4,25;4,39;6,85;6,47;0,308168336;1,148372316;2749,1;0,797;0,846;0,748;0,801;978,49;11,46;4,55;92,87;99,94;99,08;75617;2237;16,8816585;2,958329476;0,499415079
3549904;São José dos Campos;716688;14,48887103;6,463957941;95,58;97,97;5,99;57105,31;47,98746307;3,716964314;19,86128615;28,10488049;0,021296422;7,402749272;2,679143505;0,969354866;0,636565702;0,00558681;0,809883799;0,257752327;0,634803429;0,433819179;2,38;1,17;3,91;2,83;3,97;4,64;0,260234579;1,382075713;3651,66;0,807;0,855;0,764;0,804;955,77;15,59;5,77;98,41;99,82;93,3;75428;1556;10,61388524;2,062894416;0,218953246
3549953;São Lourenço da Serra;15721;13,57420011;0,835514319;100,6;93,24;7,33;13687,71;12,07881369;3,784208384;1,283837542;10,71371032;0,081265187;1,195331086;1,518923733;0,038992431;0,179123465;0,488772979;0,681954074;0,130017174;0,580433815;0,363971758;0;0;5,39;1,82;0,26;3,44;0,472616246;0,432427222;1464;0,728;0,823;0,666;0,704;507,98;29,79;12,59;62,79;96,44;44,56;631;32;4,050324154;5,071315372;0,205404711
3550001;São Luiz do Paraitinga;10584;18,75472411;0,171207801;102,45;60,01;9,2;15618,64;14,76319822;4,396291572;0,818067838;12,4832842;1,461846183;0,777226002;1,528250189;0,033919123;0,194727891;0,49537037;0,630385488;0,173847317;0,634826153;0,344954649;2,37;1,52;3,32;1,33;0,47;2,56;0,184240363;1,474619289;2316,59;0,697;0,826;0,593;0,691;479,18;32,31;10,02;96,6;99,8;83,84;64;16;0,605544517;25;0,151386129
3550100;São Manuel;39678;16,07187862;0,608147773;95,29;98,7;8,19;30650,11;27,97991885;3,756689601;4,302916478;19,0356089;4,641393719;2,398280407;1,712813146;0,252583296;0,303039468;0,112530874;0,775391905;0,269267604;0,721230909;0,442234992;0,89;0,79;1,14;2,59;1,17;4,82;0,196229649;1,540293638;2426,61;0,744;0,805;0,695;0,735;641,13;17,36;4,93;98,51;98,77;96,82;4366;110;11,03249608;2,519468621;0,277960277
3550209;São Miguel Arcanjo;32115;14,86532773;0,343960273;102,06;77,57;6,95;21368,98;20,34850942;3,558232602;1,285571228;11,6502955;7,41264269;0,858782189;1,330842286;0,064487;0,175245213;0,400404795;0,539405262;0,151300016;0,568425969;0,322279309;1,57;1,57;1,32;1,16;0,38;3,19;0,138439981;1,396765499;1921,89;0,71;0,799;0,633;0,708;447,67;36,97;13,14;96,91;99,54;86,14;1501;51;4,690625;3,397734843;0,159375
3550308;São Paulo;11914851;15,55442028;78,03288388;90,96;99,1;6,57;60805,18;49,31065141;3,693637659;4,872464554;44,43513019;0,003056671;10,67191677;2,309044234;0,212447894;0,900296193;0,00020806;0,942667181;0,253424823;0,735318721;0,499832772;2,41;1,23;6,14;4,04;5,49;4,6;0,411540942;1,113348823;4071,88;0,805;0,855;0,725;0,843;1126,97;18,73;8,55;99,32;99,81;92,26;801298;31341;6,750808364;3,91127895;0,264042946
3550407;São Pedro;34408;18,29807022;0,559612616;94,13;87,29;8,33;22323,67;20,22659091;3,994441409;1,681795513;16,73563822;1,809157173;1,653951988;2,177952802;0,111049756;0,432661009;0,175279005;1,136683329;0,322250639;0,788508486;0,464891886;1,83;1,18;2,12;1,09;1;3,77;0,184288538;1,077653997;2186,35;0,755;0,863;0,674;0,741;689,97;17,13;6,19;99,02;99,39;95,48;3895;66;11,38622544;1,694480103;0,192937325
3550506;São Pedro do Turvo;7389;17,21477873;0,100776784;102,77;78,44;7,35;24833,17;23,45409663;4,411025849;1,976275545;11,46347408;10,01434565;1,177425903;2,507917174;1,175801868;0,14819326;0,377588307;0,572607931;0,233725809;0,542157261;0,293003113;0;0;3,13;1,22;0,27;4,08;0,164162945;2,208994709;1970,9;0,703;0,826;0,636;0,661;467,68;27,44;6,67;99,76;99,58;97,96;554;6;7,51798073;1,083032491;0,081422174
3550605;São Roque;88032;16,34519266;2,848880779;95,6;96,98;7,09;34616,86;29,39213559;3,946077449;5,667295642;23,40131611;0,323523719;4,3643374;2,394197565;0,621001454;0,527955743;0,054502908;0,897151036;0,293586423;0,59535169;0,375363504;1,12;0,53;1,87;2,02;2,35;4,47;0,236822973;0,935028773;2413,81;0,768;0,863;0,687;0,765;778,3;17,42;6,33;78,25;97,94;60,41;5376;85;6,148567507;1,58110119;0,097215074
3550704;São Sebastião;88156;11,40251373;21,65382704;98,02;98,87;5,09;44718,97;35,74402026;6,902729593;4,602270067;31,00643825;0,135311947;7,155372862;4,079313943;1,59451427;0,707064749;0,00099823;1,434252915;0,342472435;0,448795317;0,22974046;1,18;1,08;3,58;2,25;1,49;3,62;0,225497981;1,638221632;3479,97;0,772;0,875;0,703;0,747;697,24;20,05;6,85;70,65;99,79;52,46;7151;144;8,206805532;2,013704377;0,165260802
3550803;São Sebastião da Grama;11929;17,92270936;0,472881423;103,6;71,62;8,12;23881,44;22,41336575;3,859005784;2,735532735;15,77657138;3,90126247;1,514115181;1,368178389;0,123145276;0,156006371;0,356358454;0,570710034;0,161958253;0,550674826;0,34571213;2,51;2,18;0,67;1,09;0,67;4,86;0,222147707;1,417883212;1873,32;0,701;0,82;0,609;0,689;557,78;23,97;5,81;99,26;99,65;98,63;903;26;7,565348525;2,879291251;0,217828418
3550902;São Simão;14891;17,85642334;0,240534629;96,68;92,53;6,89;30063,94;26,98775166;4,822637163;4,268043785;19,16087973;3,55882748;2,775370358;2,678396347;1,132966221;0,34765966;0,171042912;0,776912229;0,249815325;0,625277013;0,401249077;2,7;2,16;2,3;1,42;0,61;2,3;0,231750722;1,706666667;2196,47;0,766;0,852;0,722;0,732;653,91;17,95;5,78;99,48;99,6;98,83;786;22;5,293998788;2,798982188;0,148178083
3551009;São Vicente;360262;14,98742582;241,6806212;92,79;99,81;7,31;15448,25;14,17790847;3,740908589;1,219284354;12,950274;0,008350117;0,950107533;1,371990385;0,093795627;0,287077183;0;0,855655051;0,1354653;0,416441368;0,195049714;0,76;0,44;5,49;2,03;0,48;5,72;0,096357651;0,971042471;2627,79;0,768;0,857;0,716;0,738;661,48;20,45;7,86;99,36;99,71;87,08;16231;980;4,534698222;6,037828846;0,273797317
3551108;Sarapuí;10206;14,48167744;0,286735302;100,47;81,01;6,9;14703,84;13,38229571;3,900534979;2,477610229;8,802276112;2,102409367;0,866281599;2,142759161;0,501077797;0,140897511;0,538310798;0,699196551;0,263276504;0,620125416;0,315696649;0;0;3,1;0,8;0,3;2,6;0,188026651;1,466580977;1849,22;0,707;0,814;0,621;0,699;525,38;30,19;10,23;99,37;99,66;67,81;317;3;3,135509397;0,94637224;0,029673591
3551207;Sarutaiá;3652;17,6067908;0,257467693;100,99;86,77;10,98;16907,88;16,83003834;5,103165389;0,886883899;10,40670318;5,53645126;0,017656079;1,220153341;0,01177437;0,164019715;0,228915663;0,585706462;0,230010953;0,527382256;0,348028478;0;0;8,51;0,55;0;2,2;0,149507119;0,869863014;1746,33;0,688;0,794;0,603;0,679;436,85;29,13;7,7;98,63;99,68;92,39;100;6;2,742731761;6;0,164563906
3551306;Sebastianópolis do Sul;3304;20,36924939;0,196187072;100;85,9;8,25;76046,23;68,59695218;6,671352906;29,85266949;27,5490345;11,19524818;6,206389225;2,852905569;0,218220339;1,103510896;0,498486683;0,730326877;0,302663438;0,994249395;0,453995157;0;0;4,59;4,89;0;2,75;0,682506053;4,125;2996,02;0,773;0,835;0,74;0,748;706,16;9,29;2,27;99,39;100;99,27;122;6;3,704828424;4,918032787;0,182204677
3551405;Serra Azul;12381;11,50957112;0,433778343;147,72;71,22;6,74;12777,06;12,08995638;4,323685486;0,939567886;8,469800501;2,68058719;0,366157822;1,232776028;0,013326872;0,09724578;0,134480252;0,632339876;0,355383249;0,369921654;0,244406752;0;0;2,38;1,72;0,16;2,96;0,066068977;1,135770235;2098,83;0,686;0,81;0,572;0,697;421,83;25,35;9,79;93,04;99,91;92,43;1065;12;8,671226185;1,126760563;0,097703957
3551603;Serra Negra;27486;20,62504548;1,346880675;93,65;87,12;10,09;26506,75;24,41751692;4,11832351;2,602599869;20,36478753;1,450129884;1,866464018;2,252892382;0,105762934;0,578367169;0,226260642;1,007203667;0,335334352;0,803536346;0,458306047;1,79;1,21;0,55;1,72;2,23;4,35;0,232591137;1,083767927;1866,16;0,767;0,873;0,676;0,764;799,57;13,48;3,82;88,68;99,3;76,63;2169;46;7,90451895;2,120792992;0,167638484
3551504;Serrana;44870;11,13884555;3,525109084;99,45;99,46;5,29;21237,34;18,50694718;4,137129262;2,410696011;15,72815355;0,368097615;2,011913082;1,390795632;0,158056608;0,190238467;0,020236238;0,793269445;0,228972587;0,551571206;0,323534656;2,85;2,55;1,62;0,71;0,18;4,1;0,146266994;1,884835165;2911,35;0,729;0,835;0,65;0,713;571,8;18,65;5,85;99,96;99,97;99,58;4069;86;9,157401989;2,113541411;0,193545483
3551702;Sertãozinho;123148;14,03270861;3,035426332;98,08;99,55;6,62;45758,44;39,21619994;4,402372998;13,03390327;25,63252054;0,549776123;5,41563176;2,731599376;0,75889986;0,517117615;0,019529347;1,056241271;0,379811284;0,780443044;0,389149641;1,34;0,54;3,14;1,46;1,34;4,89;0,328515282;2,142457667;3105,21;0,761;0,855;0,672;0,768;779,98;15,66;6,18;99,4;99,79;98,94;13775;354;11,25822402;2,569872958;0,289322055
3551801;Sete Barras;12643;16,42015344;1,188293968;101,71;73,68;7,44;29283,52;28,45012339;4,268416515;1,866810093;11,36636479;15,21694851;0,858871312;1,175433046;0,008621372;0,160642253;0,295341296;0,574309895;0,136518231;0,476706478;0,216087954;0;0;1,98;1,58;0,4;2,45;0,151704501;2,218120805;1760,61;0,673;0,832;0,562;0,651;383,28;45,46;21,04;97,78;99,4;87,1;1564;31;12,3851758;1,982097187;0,245486221
3551900;Severínia;17263;12,77877542;1,21927951;105,54;96,66;7,49;13788,2;12,66310664;4,206562591;0,477295372;11,29013265;0,895678619;0,760075885;1,408040317;0,100967387;0,230724671;0,174708915;0,664716446;0,236922899;0,530324972;0,321033424;0;0;0,94;1,71;0,53;9,25;0,131089614;1,443844492;2374,86;0,715;0,807;0,638;0,709;538,52;18,77;4,13;99,86;99,95;99,77;1954;54;11,40955273;2,763561924;0,315310055
3552007;Silveiras;6240;16,44230769;0,149573268;100,64;54,23;8,6;11958,72;11,11218269;4,852950321;0,559410256;9,562435897;0,990338141;0,618482372;1,170512821;0,029967949;0,123717949;0,259615385;0,597275641;0,159775641;0,515064103;0,294551282;0,32;0,32;1,95;1,79;0,97;4,54;0,121794872;1,24852071;1869,41;0,678;0,812;0,584;0,657;448,24;36,24;12,3;97,64;99,88;96,23;390;6;6,286266925;1,538461538;0,096711799
3552106;Socorro;38896;20,49053887;0,863706211;97,77;71,93;8,76;22415,97;20,14309338;3,775743007;2,80450252;15,91160351;1,426987608;1,991066434;2,389448787;0,52043912;0,404257507;0,472233649;0,82424928;0,168269231;0,847310777;0,422794118;1,81;1,63;0,86;1,48;1,37;3,37;0,202720074;1,033264569;1915,78;0,729;0,828;0,634;0,737;660,37;15,77;4,72;87,66;99,24;82,44;3282;56;8,46247067;1,706276661;0,144393162
3552205;Sorocaba;663739;14,53854602;14,62203029;95,69;98,98;6,85;54337,91;42,33476219;4,007201942;13,4036402;28,88192196;0,049200032;10,41969158;3,160615844;1,275323584;0,639692711;0,008232151;1,026248269;0,21111913;0,743078228;0,478853887;2,19;1,31;5,02;3,3;4,13;5,63;0,292206726;1,305677738;3132,65;0,798;0,843;0,762;0,792;874,7;14,71;5,24;99,51;99,92;97,75;56790;1991;8,623530287;3,505898926;0,302332256
3552304;Sud Mennucci;7728;16,33022774;0,129686922;100,1;86,17;6,76;21818,69;20,35360766;5,048751294;1,48751294;13,00742365;5,858671066;1,284389234;2,018374741;0,024068323;0,378752588;0,592779503;0,780538302;0,242236025;0,581780538;0,3438147;2,86;2,6;2,6;1,82;0,39;2,47;0,15320911;1,217228464;2342,97;0,747;0,809;0,694;0,743;623,29;18,05;4,67;99,14;100;98,28;803;10;10,41099442;1,245330012;0,129651238
3552403;Sumaré;286462;12,16112434;18,45389978;97,78;98,82;5,02;52477,03;38,54152439;3,400405708;14,69731099;23,4158805;0,428332903;11,8627108;3,418607005;1,943573668;0,436061328;0,041317871;0,849009642;0,148647988;0,63629731;0,413569688;0,63;0,62;2,89;1,73;0,39;6,04;0,198790765;1,850863579;3808,48;0,762;0,845;0,705;0,744;668,49;18,17;6,93;98,01;99,74;93,75;20416;641;7,208734093;3,139694357;0,226332218
3552551;Suzanápolis;3990;16,09022556;0,119392601;103,36;66,74;6,93;65323,61;53,80294486;6,091904762;25,92295238;21,299401;6,580591479;9,097629073;2,296491228;0,570426065;0,149874687;0,692481203;0,609022556;0,27443609;0,580952381;0,317293233;0;0;1,03;1,54;0,26;2,57;0,380952381;3,198895028;2983,65;0,699;0,813;0,631;0,665;454,4;28,88;10,6;99,73;99,73;94,39;299;10;7,575373702;3,344481605;0,25335698
3552502;Suzano;293464;12,6611782;14,10987199;95,82;96,48;6,3;39080,08;31,90965403;3,565587329;13,0183153;18,14631376;0,745025012;6,077513051;4,797832102;2,975809639;0,378485947;0,026446174;0,720943625;0,696146716;0,51131655;0,35537238;0,48;0,21;9,95;2,6;1,02;5,75;0,196797563;1,363729382;2876,83;0,765;0,873;0,723;0,708;552,44;28,42;10,83;94,91;99,21;85,01;18374;735;6,314045952;4,000217699;0,252575584
3552601;Tabapuã;11918;18,76153717;0,343908152;100,1;93,75;8,19;19921,45;18,84645578;4,290226548;1,44726632;12,99244001;4,406749455;0,882770599;1,859875818;0,028360463;0,285114952;0,388739721;0,879174358;0,278486323;0,715808021;0,380432959;2,53;0,93;6,08;1,43;0,76;1,94;0,166470884;1,449382716;2052,68;0,735;0,82;0,666;0,726;658,52;11,24;2,32;99,17;99,57;99,11;1325;39;11,14194416;2,943396226;0,327951564
3552700;Tabatinga;15996;14,78494624;4,312805209;104,29;90,7;7,54;16167,6;15,03787697;3,94502188;1,474944361;10,71849962;2,844432983;0,788095149;1,963615904;0,425106277;0,181982996;0,37328082;0,753250813;0,229994999;0,666979245;0,396349087;2,22;1,39;1,39;1,71;1,77;3,68;0,225431358;1,224552745;1541,9;0,704;0,818;0,609;0,7;575,37;16,64;4,08;99,77;99,87;97,71;1541;48;9,69365289;3,11486048;0,301943763
